Property_Type,Location,Price,Price_Currency,Total_Area_m2,Covered_Area_m2,Room_number,Bathroom_number,Expenses,Expenses_Currency
Departamento,"Olivos, Vicente Lopez, Buenos Aires",59500,USD,24,17, 1,1,4000,ARS
Departamento,"Fisherton, Rosario, Rosario, Santa Fe",136000,USD,80,75, 3,2,N/A,N/A
Departamento,"Temperley, Lomas De Zamora, Buenos Aires",250000,USD,124.4,109, 4,2,N/A,N/A
Departamento,"Villa Del Parque, Capital Federal",87000,USD,64.45,61.55, 2,1,25000,ARS
Departamento,"Villa Urquiza, Capital Federal",229000,USD,84,72, 3,2,10000,ARS
Departamento,"Flores, Capital Federal",230000,USD,115.25,102, 3,2,N/A,N/A
Departamento,"Parque Chacabuco, Capital Federal",35000,USD,51.35,48.88, 2,1,1000,ARS
Departamento,"La Plata, La Plata, Buenos Aires",38000,USD,32,32, 1,1,2000,ARS
Departamento,"Rosario, Rosario, Santa Fe",59500,USD,62,60, 3,1,N/A,N/A
Departamento,"Abasto, Rosario, Rosario, Santa Fe  Solicitar precio 9880",Solicitar,precio,9880,75, 4,2,N/A,N/A
Departamento,"Tigre, Tigre, Buenos Aires",148000,USD,95,74, 3,2,7000,ARS
Departamento,"Villa Urquiza, Capital Federal",150000,USD,77,55, 3,1,18000,ARS
Departamento,"Belgrano, Capital Federal",258900,USD,79,66, 3,1,25000,ARS
Departamento,"Villa Devoto, Capital Federal",209000,USD,80.91,61.22, 3,1,10000,ARS
Departamento,"Retiro, Capital Federal",520000,USD,261.77,251.79, 5,4,97000,ARS
Departamento,"San Telmo, Capital Federal",80000,USD,48,44, 2,1,8500,
Departamento,"Caballito, Capital Federal",110000,USD,50,41, 2,1,22000,ARS
Departamento,"Quilmes, Quilmes, Buenos Aires",284900,USD,126,101, 4,2,30000,ARS
Departamento,Las,700000,USD,288,227, 6,2,52743,ARS
Departamento,"Temperley, Lomas De Zamora, Buenos Aires",170000,USD,740,370, 6,2,N/A,N/A
Departamento,"Caballito, Capital Federal",84000,USD,52,48, 2,1,1,ARS
Departamento,"Villa Urquiza, Capital Federal",110000,USD,48,41, 2,2,N/A,N/A
Departamento,"San Miguel, San Miguel, Buenos Aires",57000,USD,45,38, 2,1,3500,ARS
Departamento,"San Miguel, San Miguel, Buenos Aires",54000,USD,38,38, 2,1,3500,ARS
Departamento,"Villa Urquiza, Capital Federal",69900,USD,50,50, 2,1,5000,ARS
Departamento,"Barrancas De Belgrano, Belgrano, Capital Federal",65000,USD,28,28, 2,1,11115,ARS
Departamento,"Villa Urquiza, Capital Federal",100000,USD,47,42.3, 2,1,N/A,N/A
Departamento,"Recoleta, Capital Federal",138000,USD,85.25,82.25, 3,1,45000,ARS
Departamento,"Villa Urquiza, Capital Federal",198051,USD,98.9,87, 3,2,N/A,N/A
Departamento,"Parque Chas, Capital Federal",59900,USD,33.5,29, 1,1,12000,ARS
Departamento,Capital Federal,116900,USD,46.76,39.6, 2,1,N/A,N/A
Departamento,"Villa Urquiza, Capital Federal",84500,USD,48.2,40.5, 1,1,N/A,N/A
Departamento,"San Cristobal, Capital Federal",51000,USD,38,34, 1,1,N/A,N/A
Departamento,"Monserrat, Capital Federal",51400,USD,43,37, 2,1,N/A,N/A
Departamento,"Colegiales, Capital Federal",73260,USD,44.4,33.9, 1,1,N/A,N/A
Departamento,"Colegiales, Capital Federal",107419,USD,58.38,40.9, 2,1,N/A,N/A
Departamento,"Palermo, Capital Federal",99000,USD,43,43, 2,1,12000,ARS
Departamento,"Villa Ortuzar, Capital Federal",66854,USD,50,45, 2,1,N/A,N/A
Departamento,Capital Federal,216805,USD,107,100, 3,2,N/A,N/A
Departamento,Capital Federal,307662,USD,151.5,140.1, 4,3,N/A,N/A
Departamento,Capital Federal,191000,USD,75.7,69.37, 3,2,N/A,N/A
Departamento,"Coghlan, Capital Federal",82000,USD,50.2,35.5, 1,1,N/A,N/A
Departamento,"Rosario, Rosario, Santa Fe",54050,USD,47,36, 2,1,N/A,N/A
Departamento,"Puerto Madero, Capital Federal",420000,USD,97,85, 3,2,45000,
Departamento,"Caballito Sur, Caballito, Capital Federal",219000,USD,93.43,51.21, 2,2,N/A,N/A
Departamento,"Caballito Sur, Caballito, Capital Federal",227250,USD,93.23,83.53, 4,3,N/A,N/A
Departamento,"Caballito Sur, Caballito, Capital Federal",95950,USD,47.83,45.25, 2,1,N/A,N/A
Departamento,"Villa Santa Rita, Capital Federal",195000,USD,124.79,112.58, 4,1,37000,ARS
Departamento,"Belgrano, Capital Federal",258900,USD,79,66, 3,1,25000,ARS
Departamento,"Ramos Mejia, La Matanza, Buenos Aires",35000,USD,27,27, 1,1,2000,ARS
Departamento,"Moron, Moron, Buenos Aires",46900,USD,38.61,34.19, 2,1,N/A,N/A
Departamento,"Moron, Moron, Buenos Aires",74000,USD,78.32,43.91, 2,1,N/A,N/A
Departamento,"Wilde, Avellaneda, Buenos Aires",44000,USD,35,32, 2,1,N/A,N/A
Departamento,"Neuquen, Confluencia,",68000,USD,47,45, 2,1,10000,ARS
Departamento,"Palermo, Capital Federal",235000,USD,95.06,89.78, 4,2,20000,ARS
Departamento,"Flores, Capital Federal",120000,USD,77,67, 3,1,20000,ARS
Departamento,"San Cristobal, Capital Federal",48600,USD,30,26, 1,1,N/A,N/A
Departamento,"San Cristobal, Capital Federal",38700,USD,24,24, 1,1,N/A,N/A
Departamento,"Recoleta, Capital Federal",99900,USD,50,47, 2,1,18000,ARS
Departamento,San,80000,USD,132.22,104.19, 5,1,5000,ARS
Departamento,"Saavedra, Capital Federal",120000,USD,61.3,40.4, 2,1,6000,ARS
Departamento,Capital Federal,230000,USD,91,81, 4,2,20500,ARS
Departamento,"La Paternal, Capital Federal",65000,USD,31,31, 1,1,N/A,N/A
Departamento,Capital Federal,82000,USD,40.15,31.68, 2,1,N/A,N/A
Departamento,"San Cristobal, Capital Federal",44900,USD,30,26, 1,1,N/A,N/A
Departamento,"Abasto, Rosario, Rosario, Santa Fe",63000,USD,68,68, 4,1,7500,ARS
Departamento,"Balvanera, Capital Federal",75000,USD,43,40, 2,1,10000,ARS
Departamento,"Villa Ballester, General San Martin, Buenos Aires",82000,USD,61,54, 3,1,2500,ARS
Departamento,"Barracas, Capital Federal",155000,USD,79,68, 3,1,N/A,N/A
Departamento,"Olivos, Vicente Lopez, Buenos Aires",128000,USD,35,35, 1,1,8000,ARS
Departamento,"Punta Chica Village, Victoria, San Fernando, Buenos Aires",325500,USD,112,100, 3,2,50000,ARS
Departamento,"Quilmes, Quilmes, Buenos Aires",109900,USD,67.63,63, 3,1,9800,ARS
Departamento,"Almagro, Capital Federal",110000,USD,71.61,68.14, 3,1,12800,ARS
Departamento,"Lanus Oeste, Lanus, Lanus, Buenos Aires",59000,USD,59,50, 2,1,N/A,N/A
Departamento,"Lanus Oeste, Lanus, Lanus, Buenos Aires",178000,USD,178,75, 3,1,N/A,N/A
Departamento,"Avellaneda, Avellaneda, Buenos Aires",79900,USD,78,45, 2,1,8000,ARS
Departamento,"General San Martin, General San Martin, Buenos Aires",60000,USD,40.5,35, 2,1,N/A,N/A
Departamento,"San Cristobal, Capital Federal",100000,USD,68,44, 2,1,N/A,N/A
Departamento,"Mar Del Plata, General Pueyrredon, Buenos Aires",39900,USD,33,33, 2,1,N/A,N/A
Departamento,"General San Martin, General San Martin, Buenos Aires",57500,USD,36,33, 2,1,N/A,N/A
Departamento,"Recoleta, Capital Federal",245000,USD,148.93,143.57, 4,3,30000,ARS
Departamento,"General San Martin, General San Martin, Buenos Aires",57500,USD,36,33, 2,1,N/A,N/A
Departamento,"General San Martin, General San Martin, Buenos Aires",48000,USD,40.5,35, 2,1,N/A,N/A
Departamento,"Villa Ballester, General San Martin, Buenos Aires",95000,USD,54.19,54.19, 4,1,2000,ARS
Departamento,"Congreso, Capital Federal",45000,USD,31,31, 2,1,5000,ARS
Departamento,"Belgrano, Capital Federal",79500,USD,39,36, 2,1,8000,ARS
Departamento,"Almagro, Capital Federal",128000,USD,82,77.5, 4,2,7000,ARS
Departamento,"Rincon De Milberg, Tigre, Buenos Aires",87711,USD,46,38.5, 1,1,N/A,N/A
Departamento,Capital Federal,139900,USD,52.6,47.2, 3,1,8400,ARS
Departamento,"Santo Tome, Santa Fe Capital, Santa Fe",37000,USD,70,70, 3,1,N/A,N/A
Departamento,"Caballito, Capital Federal",525000,USD,192.69,178.54, 5,3,60000,ARS
Departamento,"Caballito Norte, Caballito, Capital Federal",180000,USD,149.98,57.73, 3,1,25500,ARS
Departamento,"Avellaneda, Avellaneda, Buenos Aires",98000,USD,79,75, 4,1,13500,ARS
Departamento,"Santo Tome, Santa Fe Capital, Santa Fe",39000,USD,70,70, 3,1,N/A,N/A
Departamento,"Monte Castro, Capital Federal",100000,USD,49.4,44.7, 2,1,N/A,N/A
Departamento,"Abasto, Rosario, Rosario, Santa Fe",44400,USD,37,29, 2,1,N/A,N/A
Departamento,"Munro, Vicente Lopez, Buenos Aires",119900,USD,108,67, 4,2,N/A,N/A
Departamento,"Lomas De Zamora, Lomas De Zamora, Buenos Aires",58000,USD,41,30, 1,1,8000,ARS
Departamento,"San Justo, La Matanza, Buenos Aires",63000,USD,58,42, 3,1,N/A,N/A
Departamento,"Recoleta, Capital Federal",119000,USD,78.56,62.92, 3,1,31000,ARS
Departamento,"Florida, Vicente Lopez, Buenos Aires",169000,USD,73,67, 3,2,9500,ARS
Departamento,"Rosario, Rosario, Santa Fe  Solicitar precio",Solicitar,precio,74.5,56, 3,1,N/A,N/A
Departamento,"La Plata, La Plata, Buenos Aires",80000,USD,60.83,57.23, 3,1,8500,ARS
Departamento,"Centro, Rosario, Rosario, Santa Fe",149500,USD,110,104, 5,2,15000,ARS
Departamento,"Puerto Norte, Rosario, Rosario, Santa Fe  Solicitar precio",Solicitar,precio,30,28.5, 1,1,10000,ARS
Departamento,"General Gutierrez, Maipu, Mendoza",40000,USD,120,65, 3,1,500,ARS
Departamento,"Almagro, Capital Federal",340000,USD,212,180, 5,3,45000,ARS
Departamento,"Tandil, Tandil, Buenos Aires",48000,USD,46,43, 2,1,1000,ARS
Departamento,"Belgrano, Capital Federal",199000,USD,81.46,77, 4,1,40000,ARS
Departamento,"Tandil, Tandil, Buenos Aires",42000,USD,43,39, 2,1,1000,ARS
Departamento,"Parque Patricios, Capital Federal",89900,USD,66,63, 4,1,17000,ARS
Departamento,"City Bell, La Plata, Buenos Aires",135000,USD,132,87, 4,1,N/A,N/A
Departamento,"Villa Lynch, General San Martin, Buenos Aires",69900,USD,42.45,39, 2,1,2950,ARS
Departamento,"Rivadavia, Rivadavia, San Juan",112000,USD,140,140, 4,1,N/A,N/A
Departamento,"Caballito, Capital Federal",49500,USD,36,36, 2,1,6200,ARS
Departamento,,70000,USD,60.3,54.77, 3,1,5000,ARS
Departamento,"Rio Cuarto, Rio Cuarto,",74700,USD,104.45,83.02, 7,1,N/A,N/A
Departamento,"Balvanera, Capital Federal",67000,USD,48,45, 4,1,8474,ARS
Departamento,"Balvanera, Capital Federal",67000,USD,48,45, 4,1,8474,ARS
Departamento,"Pinamar, Pinamar, Buenos Aires",65000,USD,68,38, 2,1,4000,ARS
Departamento,"Balvanera, Capital Federal",73500,USD,46,46, 3,1,N/A,N/A
Departamento,"Nueva Cordoba, Cordoba, Capital,",48000,USD,56,56, 2,1,N/A,N/A
Departamento,"Belgrano R, Belgrano, Capital Federal",150000,USD,40.9,37, 1,1,15000,ARS
Departamento,"Flores, Capital Federal",107000,USD,52.61,50.47, 3,1,20000,ARS
Departamento,"Belgrano R, Belgrano, Capital Federal",380000,USD,120,110, 3,2,22000,ARS
Departamento,"Villa Gesell, Villa Gesell, Buenos Aires",42000,USD,54,40, 2,1,3000,ARS
Departamento,"La Plata, La Plata, Buenos Aires",155000,USD,106,100, 4,1,4000,ARS
Departamento,"Abasto, Rosario, Rosario, Santa Fe",54500,USD,47,36, 2,1,N/A,N/A
Departamento,"Abasto, Rosario, Rosario, Santa Fe",63500,USD,55,48, 3,1,N/A,N/A
Departamento,Capital Federal,240000,USD,100.8,85, 3,1,10000,ARS
Departamento,"Alberdi, Cordoba, Capital,",34500,USD,36,36, 2,1,5000,ARS
Departamento,Capital Federal,240000,USD,100,88, 3,2,10000,ARS
Departamento,"Echesortu, Rosario, Rosario, Santa Fe",28000,USD,34.14,23.46, 1,1,1200,ARS
Departamento,"Ostende, Pinamar, Buenos Aires",85000,USD,56,51, 3,1,N/A,N/A
Departamento,"Colegiales, Capital Federal",53000,USD,33.6,26.91, 1,1,1,ARS
Departamento,"Palermo, Capital Federal",140000,USD,72,56, 2,1,17000,ARS
Departamento,"Crucesita, Avellaneda, Buenos Aires",61000,USD,32.12,32.12, 2,1,3300,ARS
Departamento,"Centro, Rosario, Rosario, Santa Fe  Solicitar precio",Solicitar,precio,41,38, 2,1,5500,ARS
Departamento,"Belgrano, Capital Federal",510000,USD,187,172, 5,4,30000,ARS
Departamento,,45000,USD,67.93,63.7, 4,1,3000,ARS
Departamento,"Lourdes, Rosario, Rosario, Santa Fe",32000,USD,28,25, 1,1,N/A,N/A
Departamento,"Ranelagh, Berazategui, Buenos Aires",42000,USD,38,36, 2,1,6000,ARS
Departamento,"Palermo, Capital Federal",165000,USD,56.57,51.07, 3,1,20000,ARS
Departamento,"Parque Chacabuco, Capital Federal",80000,USD,40.91,36.91, 2,1,5000,ARS
Departamento,"San Telmo, Capital Federal",129900,USD,35,35, 1,1,12000,ARS
Departamento,"Ramos Mejia, La Matanza, Buenos Aires",150000,USD,62,58, 2,1,N/A,N/A
Departamento,"Ramos Mejia, La Matanza, Buenos Aires",210000,USD,98,90, 3,2,N/A,N/A
Departamento,"Ramos Mejia, La Matanza, Buenos Aires",220000,USD,98,90, 3,2,N/A,N/A
Departamento,"Liniers, Capital Federal",58000,USD,43,36, 2,1,6000,ARS
Departamento,"Lomas Del Mirador, La Matanza, Buenos Aires",75000,USD,67.8,64, 3,1,6000,ARS
Departamento,"Mataderos, Capital Federal",65000,USD,37,33, 1,1,N/A,N/A
Departamento,"Mataderos, Capital Federal",88000,USD,48,41, 2,1,N/A,N/A
Departamento,"Mataderos, Capital Federal",150000,USD,83.7,73, 3,2,N/A,N/A
Departamento,San,65000,USD,45,45, 3,1,6000,ARS
Departamento,"La Paternal, Capital Federal",119000,USD,73,63, 3,1,N/A,N/A
Departamento,"San Martin De Los Andes, Lacar,",130000,USD,44.08,41.17, 2,1,5000,ARS
Departamento,"Valeria Del Mar, Pinamar, Buenos Aires",130000,USD,94.26,75.48, 3,2,15000,ARS
Departamento,"Caballito, Capital Federal",355000,USD,170,170, 3,1,14500,ARS
Departamento,"Belgrano, Capital Federal",115000,USD,70,66, 3,1,N/A,N/A
Departamento,"Beccar, San Isidro, Buenos Aires",95000,USD,47.35,41.35, 2,1,11000,ARS
Departamento,"Balvanera, Capital Federal",93900,USD,80,72, 3,1,10500,ARS
Departamento,"Villa Luro, Capital Federal",90000,USD,50,45, 1,1,N/A,N/A
Departamento,"Centro, Cordoba, Capital,",89000,USD,80,74, 3,2,9000,ARS
Departamento,"Liniers, Capital Federal",90000,USD,50,45, 1,1,N/A,N/A
Departamento,"Villa Urquiza, Capital Federal",169000,USD,56,52, 3,1,11000,ARS
Departamento,"Ranelagh, Berazategui, Buenos Aires",42000,USD,38,36, 2,1,6000,ARS
Departamento,"Rio Cuarto, Rio Cuarto,",26100,USD,30.71,29.3, 1,1,N/A,N/A
Departamento,"Caballito, Capital Federal",175000,USD,124,115, 4,3,28000,ARS
Departamento,Capital Federal,70000,USD,41,37.59, 2,1,11000,ARS
Departamento,"Flores, Capital Federal",119900,USD,73.7,69.98, 3,2,10000,ARS
Departamento,"San Telmo, Capital Federal",60000,USD,76,35, 2,1,16000,ARS
Departamento,"Entre Boulevares, Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio",Solicitar,precio,38,38, 2,1,1,ARS
Departamento,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 37",Solicitar,precio,37,37, 2,1,N/A,N/A
Departamento,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 37",Solicitar,precio,37,37, 2,1,N/A,N/A
Departamento,"Palermo Hollywood, Palermo, Capital Federal",105000,USD,39,35, 1,1,8750,ARS
Departamento,"San Cristobal, Capital Federal",56000,USD,41,40, 3,1,6033,ARS
Departamento,"San Cristobal, Capital Federal",47500,USD,34,34, 2,1,2900,ARS
Departamento,"San Telmo, Capital Federal",152000,USD,69,66, 3,2,N/A,N/A
Departamento,"Caballito, Capital Federal",450000,USD,165,135, 4,2,19000,ARS
Departamento,"Caballito Sur, Caballito, Capital Federal",140000,USD,76,70, 2,1,16000,ARS
Departamento,"Caballito, Capital Federal",75000,USD,48,48, 1,1,4900,ARS
Departamento,"Palermo, Capital Federal",140000,USD,38.27,32.97, 2,1,9000,ARS
Departamento,"Mataderos, Capital Federal",118000,USD,58,51, 2,1,N/A,N/A
Departamento,"Mataderos, Capital Federal",118000,USD,55,48, 2,1,N/A,N/A
Departamento,"Beccar Central, Beccar, San Isidro, Buenos Aires",297000,USD,146.39,104.53, 5,3,N/A,N/A
Departamento,"Boat Center, Rincon De Milberg, Tigre, Buenos Aires",165000,USD,90,85, 4,2,32000,ARS
Departamento,"Martin, Rosario, Rosario, Santa Fe",56000,USD,52,48, 4,2,3500,ARS
Departamento,"Mar Del Tuyu, De La Costa, Buenos Aires",50000,USD,81,47, 3,1,N/A,N/A
Departamento,"Belgrano, Capital Federal",95000,USD,39,39, 2,1,15000,ARS
Departamento,"Flores, Capital Federal",47900,USD,39,37, 2,1,12000,ARS
Departamento,"Caseros, Tres De Febrero, Buenos Aires",39000,USD,32,30, 1,1,1600,ARS
Departamento,"Guemes, Cordoba, Capital,",30000,USD,40,40, 2,1,8500,ARS
Departamento,"Castelar, Moron, Buenos Aires",320000,USD,218,145, 4,2,15000,ARS
Departamento,"Neuquen, Confluencia,",90000,USD,73,73, 3,1,N/A,N/A
Departamento,"Ciudad De Tigre, Tigre, Tigre, Buenos Aires",376250,USD,144.9,133.6, 4,2,N/A,N/A
Departamento,Capital Federal,75000,USD,47,47, 2,1,N/A,N/A
Departamento,"Alberdi, Rafaela, Castellanos, Santa Fe  Solicitar precio",Solicitar,precio,49.68,47.12, 3,1,N/A,N/A
Departamento,"Alberdi, Rafaela, Castellanos, Santa Fe  Solicitar precio",Solicitar,precio,44.66,44.66, 3,1,N/A,N/A
Departamento,"Neuquen, Confluencia,",50000,USD,32,30, 1,1,4000,ARS
Departamento,"Moreno, Moreno, Buenos Aires",32000,USD,31.5,30, 1,1,N/A,N/A
Departamento,"San Martin De Los Andes, Lacar,",133000,USD,73,70, 3,1,5000,ARS
Departamento,"Balvanera, Capital Federal",60000,USD,49,49, 2,1,15000,ARS
Departamento,"San Salvador De Jujuy, Dr Manuel Belgrano, Jujuy",100000,USD,104,104, 5,2,N/A,N/A
Departamento,"Recoleta, Capital Federal",134900,USD,97.5,89.85, 4,1,35000,ARS
Departamento,"Colegiales, Capital Federal",150000,USD,43.79,41.52, 2,1,14000,ARS
Departamento,"Retiro, Capital Federal",74900,USD,32.83,32.83, 1,1,12000,ARS
Departamento,"Balvanera, Capital Federal",65000,USD,53.74,53.74, 2,1,11000,ARS
Departamento,"Recoleta, Capital Federal",80500,USD,38.37,35.11, 2,1,13800,ARS
Departamento,"Caseros, Tres De Febrero, Buenos Aires",52400,USD,34,31, 1,1,3000,ARS
Departamento,"Recoleta, Capital Federal",155000,USD,107,100, 5,2,4000,ARS
Departamento,"Bajo Belgrano, Belgrano, Capital Federal",65000,USD,37.03,35.21, 2,1,7000,ARS
Departamento,"Caballito, Capital Federal",350000,USD,143,129, 4,3,38000,ARS
Departamento,"Flores, Capital Federal",159000,USD,85.97,82.17, 4,2,24000,ARS
Departamento,"Villa Santa Rita, Capital Federal",89000,USD,51,43, 2,1,1600,ARS
Departamento,"Flores, Capital Federal",30000,USD,16,16, 1,1,7600,ARS
Departamento,"Entre Boulevares, Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 77",Solicitar,precio,77,74, 3,2,N/A,N/A
Departamento,"Zona Centro, Salta, Capital, Salta",62900,USD,89.75,68.91, 3,1,15000,ARS
Departamento,"Belgrano, Capital Federal",145000,USD,61.91,54.95, 2,1,N/A,N/A
Departamento,"Belgrano, Capital Federal",127000,USD,56.1,53.03, 2,1,N/A,N/A
Departamento,"Villa Urquiza, Capital Federal",60000,USD,31.8,29.3, 1,1,4200,ARS
Departamento,"Saavedra, Capital Federal",85000,USD,42.02,38.1, 2,1,5000,ARS
Departamento,"Belgrano, Capital Federal",69900,USD,35.92,31.51, 1,1,8000,ARS
Departamento,"San Isidro, San Isidro, Buenos Aires",325727,USD,151.42,107.84, 3,2,N/A,N/A
Departamento,"Lanus Oeste, Lanus, Lanus, Buenos Aires",70000,USD,115,76, 4,2,N/A,N/A
Departamento,"San Isidro, San Isidro, Buenos Aires",151216,USD,136.07,82.82, 3,2,N/A,N/A
Departamento,"San Isidro, San Isidro, Buenos Aires",129500,USD,70,60.12, 2,1,N/A,N/A
Departamento,"Palermo, Capital Federal",1100000,USD,258,224, 5,4,80000,ARS
Departamento,"Palermo, Capital Federal",90000,USD,49,41.5, 1,1,N/A,N/A
Departamento,"Pichincha, Rosario, Rosario, Santa Fe",297000,USD,112,96, 3,2,N/A,N/A
Departamento,"Coghlan, Capital Federal  Solicitar precio 94",Solicitar,precio,94,69, 2,1,N/A,N/A
Departamento,"Recoleta, Capital Federal",139900,USD,60.4,57.4, 1,1,N/A,N/A
Departamento,"Flores, Capital Federal",80000,USD,60.27,54.52, 3,1,10000,ARS
Departamento,"Boedo, Capital Federal",100000,USD,147.29,45.1, 2,1,10600,ARS
Departamento,"Terrazas De Quilmes, Quilmes, Quilmes, Buenos Aires",119000,USD,65,47, 2,1,15000,ARS
Departamento,"Santa Fe, Santa Fe Capital, Santa Fe",83000,USD,60,57, 3,1,4000,ARS
Departamento,"Palermo, Capital Federal",185000,USD,76,57, 2,2,N/A,N/A
Departamento,"La Plata, La Plata, Buenos Aires",39800,USD,36,31, 1,1,3800,ARS
Departamento,"Pichincha, Rosario, Rosario, Santa Fe",234570,USD,112,96, 4,2,N/A,N/A
Departamento,"Almagro, Capital Federal",40900,USD,25.27,25.27, 1,1,8000,ARS
Departamento,"San Miguel, San Miguel, Buenos Aires",38900,USD,40,39, 2,1,2000,ARS
Departamento,"San Justo, La Matanza, Buenos Aires",45000,USD,32,32, 1,1,2000,ARS
Departamento,"Villa Devoto, Capital Federal",218000,USD,102.5,70.5, 3,2,12500,ARS
Departamento,Las,219900,USD,68.52,60.88, 2,1,53000,ARS
Departamento,"Quilmes, Quilmes, Buenos Aires",69900,USD,44,40, 2,1,11000,ARS
Departamento,"San Fernando, San Fernando, Buenos Aires",150000,USD,60.46,54.24, 3,1,13000,ARS
Departamento,"La Plata, La Plata, Buenos Aires",60000,USD,57.4,50.78, 2,1,4500,ARS
Departamento,"Almagro, Capital Federal",80000,USD,57,48, 3,1,10000,ARS
Departamento,"Monserrat, Capital Federal",100000,USD,49.8,49.8, 1,1,5000,ARS
Departamento,"Belen De Escobar, Escobar, Buenos Aires",68000,USD,95.5,56, 3,1,4000,ARS
Departamento,San,99900,USD,71.72,71.72, 3,1,20000,ARS
Departamento,"Almagro, Capital Federal",113900,USD,77.52,75, 4,2,11000,
Departamento,"Barrio El Cazador, Escobar, Buenos Aires",85000,USD,181.79,52.58, 3,1,N/A,N/A
Departamento,"Balvanera, Capital Federal",73000,USD,51.5,48, 2,1,1,ARS
Departamento,"Rivadavia, Rivadavia, San Juan",52700,USD,62,62, 1,1,N/A,N/A
Departamento,"Rivadavia, Rivadavia, San Juan",71400,USD,40,40, 3,1,N/A,N/A
Departamento,"Quilmes, Quilmes, Buenos Aires  Solicitar precio 73",Solicitar,precio,73,67, 3,1,N/A,N/A
Departamento,"Belgrano, Capital Federal",115000,USD,39,39, 2,1,17000,ARS
Departamento,"Lourdes, Rosario, Rosario, Santa Fe  Solicitar precio 52",Solicitar,precio,52,47, 2,1,N/A,N/A
Departamento,"Rafaela, Castellanos, Santa Fe  Solicitar precio",Solicitar,precio,52.85,47.89, 2,1,N/A,N/A
Departamento,"Centro, Rosario, Rosario, Santa Fe",61000,USD,35,35, 2,1,4000,ARS
Departamento,"Las Mercedes, Pilar, Pilar, Buenos Aires",118000,USD,137.71,70.21, 3,2,12000,ARS
Departamento,"Quilmes, Quilmes, Buenos Aires",72500,USD,51,45, 2,1,6000,ARS
Departamento,"Hindu Club, Don Torcuato, Tigre, Buenos Aires",59500,USD,42,42, 2,1,15000,ARS
Departamento,"San Miguel, Buenos Aires",79000,USD,60,60, 2,1,4000,ARS
Departamento,"San Telmo, Capital Federal",230000,USD,79.2,73.2, 3,2,N/A,N/A
Departamento,"Villa Sarmiento, Moron, Buenos Aires",99000,USD,49,42, 2,1,6000,ARS
Departamento,Capital Federal,65000,USD,74,74, 3,1,14900,ARS
Departamento,Capital Federal,123000,USD,56,48, 3,1,12000,ARS
